evidence_id,case_id,platform,source_type,acquisition_mode,provenance_type,verification_status,trust_label,trust_score,review_status,evidence_type,title,body_text,comment_text,language,source_url,url,root_id,parent_id,created_at,collected_at,author_platform_hash,author_hash_method,author_identity_confidence,raw_author_id_removed,raw_author_name_removed,author_display_label,like_count,reply_count,share_count,view_count,content_hash,normalized_content_hash,canonical_url_hash,duplicate_group_id,duplicate_count,risk_flags,content_visibility,access_scope,source_capture_method,coverage_note,raw_data_safe,ingestion_metadata,is_root_content,influence_core_candidate,influence_core_type,source_identity_type,claim_summary,stance_hint,topic_hint,frame_hint,evidence_strength_hint,logic_strength_hint,emotional_intensity_hint,camp_state_hint,emotion_hint,people_cluster_hint,engagement_proxy
sgv1_1bfd9ee75ec007210a8624a5,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??07-01?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-09T09:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,7,8,0,0,sha256:0f6f93942bec4400cec341d76cd3c6acadb2cb7b433f5810dfb7cb6902d9261f,sha256:0f6f93942bec4400cec341d76cd3c6acadb2cb7b433f5810dfb7cb6902d9261f,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_d0812c08c9662eecc830,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-1"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-1"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,media_context,children_protection_boundary,unknown,unknown,unknown,unknown,bridge,neutral,media_context_reader,23
sgv1_2a9596b5532aca45c3355d50,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????? ??07-02?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-10T10:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,14,9,0,0,sha256:79f7138e587764aae6b3f2b73c9e0c30805df0ad911934dbcf2302aed7de7069,sha256:79f7138e587764aae6b3f2b73c9e0c30805df0ad911934dbcf2302aed7de7069,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_a87d0a49e02a5d703e44,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-2"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-2"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,extreme_attack_or_trolling,chinese_football_reputation,unknown,unknown,unknown,unknown,isolated_extreme,anger,isolated_extreme_cluster,32
sgv1_ba6ea659aed599ef1f7f8a4e,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,????????????????? ??07-03?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-11T11:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,21,10,0,0,sha256:975a37e227702ff0305c50c7a0e68de72fc83d24742fa065302217cc822637a9,sha256:975a37e227702ff0305c50c7a0e68de72fc83d24742fa065302217cc822637a9,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_5f3fe1c002ab4b348d10,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-3"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-3"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,unknown,platform_discussion,unknown,unknown,unknown,unknown,unknown,unknown,unknown,41
sgv1_e27e2700d229c5f7095ddf86,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????? ??07-04?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-12T12:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,28,11,0,0,sha256:8b5560882e6511ad25ac481de9b0bd8c5935033007aa9fd1da47822aa8a818ce,sha256:8b5560882e6511ad25ac481de9b0bd8c5935033007aa9fd1da47822aa8a818ce,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_9057c8ad14ae2d35f6fb,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-4"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-4"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,support_donglu_view,extreme_cluster_or_trolling,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_donglu,50
sgv1_d975e2acf2bdc82f713108ef,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????????? ??07-05?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-13T13:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,35,12,0,0,sha256:79d980e0abb65e3f862478b0596c46dcde0f5a309bced95903b6182b972cc391,sha256:79d980e0abb65e3f862478b0596c46dcde0f5a309bced95903b6182b972cc391,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_3d33e928604acf1cb178,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-5"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-5"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,support_sunjihai_view,unknown,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_sunjihai,59
sgv1_7ab6c9c0d0d9210874767561,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????????? ??07-06?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-14T14:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,42,13,0,0,sha256:8d2a59c610a53a4cd04815d7aca7a4f6398e3a3358531198b65bcebc44e76693,sha256:8d2a59c610a53a4cd04815d7aca7a4f6398e3a3358531198b65bcebc44e76693,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_fb397913a1a5bb1838ae,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-6"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-6"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,neutral_process_focused,youth_training_model,unknown,unknown,unknown,unknown,bridge,neutral,process_observer,68
sgv1_25df0d1dbe9bba63d089db74,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??07-07?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-01T15:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,49,14,0,0,sha256:d9d10cd08614971edf0e8c4b54fbc12ab24207ba6e4d5e826ea139a137ed7fbe,sha256:d9d10cd08614971edf0e8c4b54fbc12ab24207ba6e4d5e826ea139a137ed7fbe,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_32c1121d75f7b4294a87,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-7"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-7"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,youth_training_concern,contract_or_responsibility_dispute,unknown,unknown,unknown,unknown,neutral,concern,youth_training_concern_cluster,77
sgv1_2959c91e02b9a84471dcc8fb,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,???????????????????????? ??07-08?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-02T16:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,56,15,0,0,sha256:322498cf6bc6b66906c6be9204247cc41f77b2d0827bba879a67be89c0a1f985,sha256:322498cf6bc6b66906c6be9204247cc41f77b2d0827bba879a67be89c0a1f985,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_e67f5415dc5e51476b59,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-8"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-8"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,anti_conflict_fatigue,public_response,unknown,unknown,unknown,unknown,fatigue,fatigue,fatigue_cluster,86
sgv1_7856820bd0f8b8baa8a84aae,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,????????????????????????? ??07-09?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-03T17:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,63,16,0,0,sha256:7c08108788177e38db855906c392315cd011d9e814e3ef85e8fa7646f562a5c1,sha256:7c08108788177e38db855906c392315cd011d9e814e3ef85e8fa7646f562a5c1,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_a8dddda39a64fd339205,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-9"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-9"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,media_context,media_reframing,unknown,unknown,unknown,unknown,bridge,neutral,media_context_reader,95
sgv1_6b27fb1646f0be208e7a5d02,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????? ??07-10?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-04T18:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,70,17,0,0,sha256:6f43f3366ce897978d52345e62c0688e3d9709283e90cffea708e6482026b006,sha256:6f43f3366ce897978d52345e62c0688e3d9709283e90cffea708e6482026b006,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_8965e8f852d93f05b9a1,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-10"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-10"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,extreme_attack_or_trolling,fan_community_reaction,unknown,unknown,unknown,unknown,isolated_extreme,anger,isolated_extreme_cluster,104
sgv1_520cbab2f26ad4155c14f0cd,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,????????????????????? ??07-11?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-05T19:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,77,0,0,0,sha256:2aedc475e108206339f95c2a198281389b08679e35a8ef2546405fbbc81bc596,sha256:2aedc475e108206339f95c2a198281389b08679e35a8ef2546405fbbc81bc596,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_ca9e436ae37adc245276,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-11"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-11"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,unknown,children_protection_boundary,unknown,unknown,unknown,unknown,unknown,unknown,unknown,77
sgv1_99fbb26e24c77200c4380789,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????????? ??07-12?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-06T20:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,84,1,0,0,sha256:66571235bfbd9012cefb8e02d48e2aebf65ee5cc06ede5f93c538fe70a39b161,sha256:66571235bfbd9012cefb8e02d48e2aebf65ee5cc06ede5f93c538fe70a39b161,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_6316daad7ef8bfffe505,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-12"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-12"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,support_donglu_view,chinese_football_reputation,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_donglu,86
sgv1_81256365a5ea731b5464765c,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,?????????????????????? ??07-13?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-07T21:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,91,2,0,0,sha256:1583383d36b6114268990e2010cd4eb3c2f0248ffdd06e28ebd07f36b5f99bfd,sha256:1583383d36b6114268990e2010cd4eb3c2f0248ffdd06e28ebd07f36b5f99bfd,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_b207cda5617623a40317,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-13"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-13"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,support_sunjihai_view,platform_discussion,unknown,unknown,unknown,unknown,core_support,curiosity,route_supporter_sunjihai,95
sgv1_8a697ff77f219c48e5f13278,donglu_sunjihai_youth_football_202606,weibo,social_platform,manual_url,external_agent_assisted,source_url_provided_unverified,medium_low,0.45,review_needed,comment,,,??????????????????????????? ??07-14?,zh-CN,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,https://s.weibo.com/weibo?q=%E8%91%A3%E8%B7%AF%20%E5%AD%99%E7%BB%A7%E6%B5%B7%20%E9%9D%92%E8%AE%AD&sample=07,src_weibo_07,,2026-06-08T22:00:00.000Z,2026-06-17T12:10:16.491Z,,sha256_platform_case_salt,unknown,true,true,,98,3,0,0,sha256:16e2ab90d2f0ceb848c1ef8ae22fe7655866b2b39e8f45b89b55f05c16b6acaf,sha256:16e2ab90d2f0ceb848c1ef8ae22fe7655866b2b39e8f45b89b55f05c16b6acaf,sha256:8b381ed481391d106817752bbae94a20c98674a9f06056fc100f0e95f3d6de7a,dup_5124f0e92640aeffad77,1,[],public,public,manual_comment_sample,Selected public sample only. Not full-platform coverage. Not full-web coverage. Not full-thread coverage.,"{""asset_id"":""local-snapshot-src_weibo_07-comment-7-14"",""run_id"":"""",""task_id"":"""",""source_path"":"""",""record_type"":""comment"",""field_score"":0,""keyword"":"""",""entity_ids"":[]}","{""normalized_from"":""opencrawler_local_asset"",""source_record_id"":""local-snapshot-src_weibo_07-comment-7-14"",""source_type"":""social_platform"",""acquisition_mode"":""manual_url"",""normalized_at"":""2026-06-17T12:10:16.502Z"",""warnings"":[]}",false,false,,ordinary_user,,neutral_process_focused,extreme_cluster_or_trolling,unknown,unknown,unknown,unknown,bridge,neutral,process_observer,104
